source_repo,source_commit,path,category,review_phase,priority,review_status,assimilation_decision,pqts_target,license_boundary,size_bytes,line_count,sha256,notes
freqtrade/freqtrade,e00a1fd28c03,freqtrade/freqai/torch/PyTorchModelTrainer.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,10123,256,d9fde11bee18e4d194dc439f4e0679a98915237655f7d067be853ec6e786ca62,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/freqai/torch/PyTorchTrainerInterface.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1995,51,222ceb5545a27ac61e78764fcab5709b535d2a543c19b1101df0f4aad2da992b,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/freqai/torch/PyTorchTransformerModel.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,3677,102,5f48416bc14b6dc6d4e52fbdb49d382f6e172dabc29658375d97f18b730a0adc,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/freqai/torch/__init__.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/freqai/torch/datasets.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,668,19,554abf95550c54ca621d611751b9bf3a6e18622bab2ed73381cb44fa11dc19f1,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/freqai/utils.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,7608,207,61f650eb412a8948bf0ebaa331ea7dbbdef3d93f3db6ff2357491f1372738928,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/resolvers/freqaimodel_resolver.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1777,57,a3151df7b703dc5c39c4f9e371a4bfc1f0d5476ec14ec64560c80e16ad8dad03,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/resolvers/hyperopt_resolver.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1653,50,3b730b5d5e2470155723899ef670f6d4f5bb0c56ee57694561048a995daec3d4,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,tests/conftest_hyperopt.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,38740,1001,3cd421c89a65468fd32f4a741b61a71c082145db84fdf2c7d74fd3448f49f4ef,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,tests/freqai/conftest.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,9045,251,e07afd92368cbdb8f0253077365f25539dd43d41e8fc6067dd35447ad759f73c,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,tests/freqai/test_freqai_datadrawer.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,9283,239,135bab7fe3c076c6b4cddb8a9372b86a755fbd7f50ce54b7b97dd9ed5bef4c08,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,tests/freqai/test_freqai_datakitchen.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,7940,206,6b90125c261acece5f3fb54bf75782037fe037972284fe3b382c76b7fab78902,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,tests/freqai/test_freqai_interface.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,23170,583,5bb913dd05601b3c9ef09ab35dcc842c7b7f20b35326675c86001be3936317ce,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,tests/freqai/test_models/ReinforcementLearner_test_3ac.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2771,71,186c5bffbb83ee4419eb798f1531cba7949aadb2860243450cf5a8eec62ec219,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,tests/freqai/test_models/ReinforcementLearner_test_4ac.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2825,74,ba7a7cc2b8f642ed38620e425405399f4658453412b1eec0ef1a6385dfe4e958,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,tests/optimize/test_hyperopt.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,48518,1395,1e388318dc70e58578f7ef32e73cb8211002c313ca0eedfb383fcc4958b611d6,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,tests/optimize/test_hyperopt_tools.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,15044,472,5ed4ef2e59707431a7447398fecb10c332bbf26dc80b44b1cd3f316c5015fc1e,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,tests/optimize/test_hyperoptloss.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,8610,240,fec520160ff572ca932a3c0d5baad4574082ae8a1177ba524079a009569cf0f3,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,tests/strategy/strats/freqai_rl_test_strat.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2873,87,570bc1b6bc2b56b2abf65e2793ae6d88062b4a74126c629a5f41d554af1ce7a5,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,tests/strategy/strats/freqai_test_classifier.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,3852,114,5865adedd08494c5693a14e57a4e6be6f172ae039b342410c11ee63a3c9073db,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,tests/strategy/strats/freqai_test_multimodel_classifier_strat.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,4052,114,01447ad26c82e0aca86757a835632aa16c1e385f78a6b42482efdcd0ffd82b1d,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,tests/strategy/strats/freqai_test_multimodel_strat.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,4550,125,3764d076e10c6592acbc8231ab770040e02533dea1dde0621966c20a8efff8d2,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,tests/strategy/strats/freqai_test_strat.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,4042,114,c30f82e3a572f61d6a4f1249fcc48cf60e01431f44e971fe44bb84b59565f121,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,tests/strategy/strats/hyperoptable_strategy.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,3288,99,669af7098377e60a76769961a571e0d989492c8142ab8c878e25f5aaff19be6c,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,tests/strategy/strats/hyperoptable_strategy_v2.py,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1859,58,10576291a57bfafab71dc2fb72e64a22243825ec91d06030604d24c8ab6df1c8,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,tests/testdata/hyperopt_results_SampleStrategy.pickle,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,7436,9,40f0ea26c2626eb15efc33f70de1c60b81705114e45e7c63302e62dd35ea2fd8,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,user_data/freqaimodels/.gitkeep,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,user_data/hyperopts/.gitkeep,hyperopt_ml,P1,high,unreviewed,pending,src/research/advanced_training.py + src/research/hyperopt.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Study ML/training orchestration and optimization surfaces.
freqtrade/freqtrade,e00a1fd28c03,docs/data-download.md,market_data_exchange,P1,medium,unreviewed,pending,src/markets + src/adapters + data/lake,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,14358,285,82bb8bdbc69295710578e93acc1a78c310f6041a91dcfc061b64ae6041832672,Assimilate data/exchange abstraction ideas in read-only/shadow mode first.
freqtrade/freqtrade,e00a1fd28c03,docs/exchanges.md,market_data_exchange,P1,medium,unreviewed,pending,src/markets + src/adapters + data/lake,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,28929,586,404d97743fc88791217ffa8bcd7bcc0d5ce97b33d3f3ba661fdf3a4b1c4b08f9,Assimilate data/exchange abstraction ideas in read-only/shadow mode first.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/data/converter/__init__.py,market_data_exchange,P1,medium,unreviewed,pending,src/markets + src/adapters + data/lake,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1060,40,bb7e32894f0bcf967a503c648a02b0b689c3e60d1f7cdab442eec80ef7f4552b,Assimilate data/exchange abstraction ideas in read-only/shadow mode first.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/data/converter/converter.py,market_data_exchange,P1,medium,unreviewed,pending,src/markets + src/adapters + data/lake,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,10961,305,b262fbfe02b2fd81c4c89f3fdf004a0008aed828e20ec0ac75b5d1f9c2c093cb,Assimilate data/exchange abstraction ideas in read-only/shadow mode first.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/data/converter/orderflow.py,market_data_exchange,P1,medium,unreviewed,pending,src/markets + src/adapters + data/lake,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,10632,265,ab897e7cd5bcd5745c1f255619cf0a2ce565812bd3dc08784f34a49ef85b3a57,Assimilate data/exchange abstraction ideas in read-only/shadow mode first.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/data/converter/trade_converter.py,market_data_exchange,P1,medium,unreviewed,pending,src/markets + src/adapters + data/lake,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,5857,164,56973212f1502a2eac8cbc508092731deb2bfb4501d7ceefe736e21bc25c0746,Assimilate data/exchange abstraction ideas in read-only/shadow mode first.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/data/converter/trade_converter_kraken.py,market_data_exchange,P1,medium,unreviewed,pending,src/markets + src/adapters + data/lake,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,3395,92,214178b150c28c47875e6b107bc9c6624e2deedf76ff564750cf20af7eb47e8a,Assimilate data/exchange abstraction ideas in read-only/shadow mode first.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/data/history/__init__.py,market_data_exchange,P1,medium,unreviewed,pending,src/markets + src/adapters + data/lake,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,469,21,81333f90b08014e8fa3cbfb42898af7a67cc8d523dfde2d9e9f043da9cffe244,Assimilate data/exchange abstraction ideas in read-only/shadow mode first.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/data/history/datahandlers/__init__.py,market_data_exchange,P1,medium,unreviewed,pending,src/markets + src/adapters + data/lake,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,77,2,b6406edb69ec183c4829272599aaee812f77d704ad229290357f584f7fc99570,Assimilate data/exchange abstraction ideas in read-only/shadow mode first.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/data/history/datahandlers/featherdatahandler.py,market_data_exchange,P1,medium,unreviewed,pending,src/markets + src/adapters + data/lake,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,7480,185,02aa975ef9b9d6b4d8b660a6359cb5294bb9afad598d444c76e1e2a185aed0ab,Assimilate data/exchange abstraction ideas in read-only/shadow mode first.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/data/history/datahandlers/idatahandler.py,market_data_exchange,P1,medium,unreviewed,pending,src/markets + src/adapters + data/lake,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,21665,571,c992b1288d76e26788b00fc685eef8902e64120261f3de0d5d9353be6a56069f,Assimilate data/exchange abstraction ideas in read-only/shadow mode first.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/data/history/datahandlers/jsondatahandler.py,market_data_exchange,P1,medium,unreviewed,pending,src/markets + src/adapters + data/lake,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,6220,152,373d9116a530640a641868bf6a9b7e59c2ed04d66357db2d0ac47c8624ce0917,Assimilate data/exchange abstraction ideas in read-only/shadow mode first.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/data/history/datahandlers/parquetdatahandler.py,market_data_exchange,P1,medium,unreviewed,pending,src/markets + src/adapters + data/lake,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,5266,133,470af03180c1ba4207ec42948dcfecfb1743e59434db59f23824674159b58e48,Assimilate data/exchange abstraction ideas in read-only/shadow mode first.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/data/history/history_utils.py,market_data_exchange,P1,medium,unreviewed,pending,src/markets + src/adapters + data/lake,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,31200,825,462ef0e3dc97bfcb34e79ae38090de0ac7df18e5c7c81308ac58a5490ec4ecb5,Assimilate data/exchange abstraction ideas in read-only/shadow mode first.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/exchange/__init__.py,market_data_exchange,P1,medium,unreviewed,pending,src/markets + src/adapters + data/lake,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1795,52,22fac23d831bb424e6ff446419a9e767fe9d15997b2b1c980e4eee1c8a13a9b9,Assimilate data/exchange abstraction ideas in read-only/shadow mode first.
